csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Beyonc_Life_is_But_a_Dream_DVD_Elastic_soft_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Black_Decker_Stainless_Steel_Toaster_4_Slice_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Android_Lego_Elastic_hard_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Circo_Fish_Toothbrush_Holder_14995988_Elastic_soft_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,1350,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Mens_Largo_Slip_On_in_Taupe_gooyS417q4R_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,1350,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,1620,"End-effector continue holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Bonus_64_Crayons_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,2430,"End-effector continue holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CREATIVE_BLOCKS_35_MM_Elastic_medium_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Animal_Crossing_New_Leaf_Nintendo_3DS_Game_Elastic_medium_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using strong force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,270,"End-effector grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,540,"End-effector continue grasping the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,810,"End-effector lifting the object, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using strong force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,1620,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,1890,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Aqua_Pencil_Case_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,270,"End-effector grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,540,"End-effector continue grasping the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing medium-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,1080,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,1890,"End-effector rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating the object, by an angle of 30.0 degrees, using moderate force, causing medium-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,2430,"End-effector holding position of the object, maintaining a stable hold, using moderate force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Electric_Pot_Cabana_55_Elastic_medium_upsampled.csv,2700,"End-effector stopping the object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,0,"End-effector start towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,270,"End-effector grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,540,"End-effector continue grasping the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,1080,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,1350,"End-effector continue rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,1620,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,1890,"End-effector rotating the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack_Elastic_soft_upsampled.csv,2160,"End-effector holding position of the object, maintaining a stable hold, using gentle force, causing soft-deformation."
