csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002_Elastic_soft_upsampled.csv,2430,"Fingers pausing motion of target object, maintaining a stable hold, using cushioned pressure, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002_Elastic_soft_upsampled.csv,2700,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,0,"Gripping mechanism advancing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,270,"Fingers squeezing the object, using cushioned pressure, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,540,"Fingers continue holding target object, using gentle force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,810,"Fingers lifting item, using subtle force, causing gentle-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,1080,"Gripping mechanism twisting target object, by an angle of 45.0 degrees, using minimal force, causing slight-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,1350,"Fingers maintaining hold of the object, maintaining a stable hold, using light pressure, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,1620,"Fingers continue steadying target object, maintaining a stable hold, using gentle force, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,1890,"Gripper turning target object, by an angle of 45.0 degrees, using soft contact, causing gentle-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,2160,"End-effector continue twisting the object, by an angle of 45.0 degrees, using minimal force, causing cushioned-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,2430,"Gripper maintaining hold of the object, maintaining a stable hold, using minimal force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_soft_upsampled.csv,2700,"Fingers slowing down motion of target object, using forceless methods, causing form-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,0,"Gripper starting movement towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,270,"Fingers capturing target object, using subtle force, causing lightly-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,540,"Gripper continue clamping the object, using slight force, causing slight-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,810,"End-effector lifting item, using slight force, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,1080,"Gripping mechanism twisting target object, by an angle of 45.0 degrees, using minimal force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,1350,"Gripping mechanism maintaining hold of item, maintaining a stable hold, using light pressure, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,1620,"Gripping mechanism continue holding position of item, maintaining a stable hold, using minimal force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,1890,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,2430,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELChallenger_9_Royal_BlueWhiteBlack_Elastic_soft_upsampled.csv,2700,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,0,"Gripper approaching towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,270,"Gripping mechanism holding target object, using intense pressure, causing firm-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,540,"End-effector continue grasping target object, using significant force, causing firm-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,810,"End-effector elevating the object, using intense pressure, causing hard-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,1080,"Gripping mechanism twisting the object, by an angle of 45.0 degrees, using intense pressure, causing rigid-contact, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,1350,"End-effector continue twisting target object, by an angle of 45.0 degrees, using strong force, causing substantial-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,1620,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,1890,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,2430,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_hard_upsampled.csv,2700,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,0,"Gripper reaching towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,270,"Gripping mechanism grasping the object, using intense pressure, causing firm-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,540,"Gripping mechanism continue squeezing the object, using intense pressure, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,810,"End-effector elevating item, using strong contact, causing hard-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,1080,"Fingers turning target object, by an angle of 45.0 degrees, using firm pressure, causing substantial-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,1350,"Gripper continue turning the object, by an angle of 45.0 degrees, using firm pressure, causing strong-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,1620,"End-effector steadying item, maintaining a stable hold, using strong force, causing substantial-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,1890,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,2430,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELBlur33_20_GS_Flash_YellowHot_PunchSilver_Elastic_hard_upsampled.csv,2700,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,0,"Fingers positioning towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,270,"Gripper clasping item, using intense pressure, causing hard-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,540,"Gripper continue clasping item, using strong force, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,810,"Gripper elevating the object, using intense pressure, causing significant-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,1080,"End-effector twisting target object, by an angle of 45.0 degrees, using intense pressure, causing rigid-contact, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,1350,"Fingers continue rotating item, by an angle of 45.0 degrees, using strong contact, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,1620,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,1890,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,2160,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,2430,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Model_Magic_Modeling_Material_White_3_oz_Elastic_hard_upsampled.csv,2700,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,0,"Gripping mechanism approaching towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,270,"Fingers pinching target object, using balanced pressure, causing controlled-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,540,"Fingers continue pinching item, using controlled pressure, causing medium-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,810,"End-effector picking up target object, using moderate force, causing steady-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,1080,"End-effector turning target object, by an angle of 45.0 degrees, using balanced pressure, causing balanced-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,1350,"End-effector pausing motion of the object, maintaining a stable hold, using balanced pressure, causing controlled-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,1620,"End-effector continue pausing motion of item, maintaining a stable hold, using controlled pressure, causing moderate-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,1890,"End-effector twisting the object, by an angle of 30.0 degrees, using balanced pressure, causing firm-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,2160,"End-effector continue rotating target object, by an angle of 30.0 degrees, using firm contact, causing steady-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,2430,"Gripping mechanism steadying target object, maintaining a stable hold, using moderate force, causing controlled-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/JarroDophilusFOS_Value_Size_Elastic_medium_upsampled.csv,2700,"Fingers coming to rest with target object, using zero-force, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,0,"End-effector reaching towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,270,"Fingers gripping item, using strong force, causing hard-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,540,"End-effector continue squeezing target object, using strong force, causing hard-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,810,"End-effector elevating item, using firm pressure, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,1080,"Gripping mechanism turning item, by an angle of 45.0 degrees, using strong contact, causing significant-compression, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,1350,"Gripping mechanism holding position of target object, maintaining a stable hold, using strong contact, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,1620,"Gripping mechanism continue holding position of item, maintaining a stable hold, using significant force, causing substantial-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,1890,"Fingers twisting item, by an angle of 30.0 degrees, using strong contact, causing firm-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,2160,"End-effector continue turning target object, by an angle of 30.0 degrees, using strong contact, causing rigid-contact, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,2430,"Gripper pausing motion of the object, maintaining a stable hold, using strong contact, causing firm-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket_Elastic_hard_upsampled.csv,2700,"Gripping mechanism coming to rest with item, using forceless methods, causing maintaining shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,0,"Fingers reaching towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,270,"End-effector clamping target object, using moderate force, causing controlled-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,540,"Gripper continue holding target object, using steady force, causing controlled-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,810,"End-effector elevating the object, using steady force, causing medium-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,1080,"Fingers twisting item, by an angle of 45.0 degrees, using steady force, causing moderate-compression, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,1350,"End-effector continue twisting target object, by an angle of 45.0 degrees, using controlled pressure, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,1620,"Gripper steadying item, maintaining a stable hold, using firm contact, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,1890,"Gripping mechanism turning target object, by an angle of 30.0 degrees, using moderate force, causing balanced-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,2160,"Fingers continue twisting the object, by an angle of 30.0 degrees, using moderate force, causing balanced-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,2430,"Fingers pausing motion of the object, maintaining a stable hold, using balanced pressure, causing steady-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_medium_upsampled.csv,2700,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,0,"End-effector advancing towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,270,"End-effector capturing target object, using significant force, causing firm-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,540,"Gripper continue securing target object, using intense pressure, causing substantial-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,810,"Fingers lifting the object, using intense pressure, causing firm-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,1080,"Fingers turning the object, by an angle of 45.0 degrees, using strong contact, causing strong-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,1350,"Fingers continue rotating item, by an angle of 45.0 degrees, using strong contact, causing significant-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,1620,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,1890,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,2160,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,2430,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor_Elastic_hard_upsampled.csv,2700,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,0,"Fingers aligning towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,270,"Gripping mechanism grasping the object, using intense pressure, causing firm-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,540,"End-effector continue clasping the object, using strong force, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,810,"Gripping mechanism picking up target object, using firm pressure, causing substantial-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,1080,"Fingers turning the object, by an angle of 45.0 degrees, using strong contact, causing hard-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,1350,"Gripping mechanism steadying item, maintaining a stable hold, using strong force, causing strong-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,1620,"Gripper continue pausing motion of the object, maintaining a stable hold, using intense pressure, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,1890,"Gripper rotating item, by an angle of 45.0 degrees, using heavy force, causing hard-deformation, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,2160,"Gripping mechanism continue twisting the object, by an angle of 45.0 degrees, using intense pressure, causing hard-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,2430,"Gripper holding position of item, maintaining a stable hold, using strong contact, causing firm-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/MK7_Elastic_hard_upsampled.csv,2700,"Gripper decelerating motion of the object, using zero-pressure, causing undeformed shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,0,"Gripping mechanism initiating towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,270,"Gripper clamping the object, using firm contact, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,540,"End-effector continue squeezing target object, using firm contact, causing moderate-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,810,"Fingers picking up item, using moderate force, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,1080,"Gripper rotating item, by an angle of 45.0 degrees, using moderate force, causing controlled-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,1350,"Fingers continue turning the object, by an angle of 45.0 degrees, using firm contact, causing controlled-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,1620,"Gripping mechanism holding position of item, maintaining a stable hold, using balanced pressure, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,1890,"Gripper rotating item, by an angle of 45.0 degrees, using balanced pressure, causing controlled-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,2160,"Fingers steadying the object, maintaining a stable hold, using firm contact, causing balanced-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,2430,"End-effector continue maintaining hold of target object, maintaining a stable hold, using firm contact, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Perricone_MD_No_Foundation_Serum_Elastic_medium_upsampled.csv,2700,"Gripper decelerating motion of item, using contactless method, causing maintaining shape."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,0,"End-effector advancing towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,270,"Gripper capturing target object, using slight force, causing soft-deformation, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,540,"Fingers continue securing target object, using light pressure, causing minimal-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,810,"Fingers raising item, using minimal force, causing minimal-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,1080,"Fingers turning target object, by an angle of 45.0 degrees, using minimal force, causing gentle-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,1350,"Gripper maintaining hold of item, maintaining a stable hold, using soft contact, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,1620,"Gripper continue steadying the object, maintaining a stable hold, using light pressure, causing soft-deformation."
